Depth_cm,Rainfall_mm,Temperature_C,Slope_pct,Land_Use,Parent_Material,Clay_pct,Sand_pct,Silt_pct,Organic_Matter_pct,pH,Nitrogen_mgkg,Phosphorus_mgkg,Potassium_mgkg,Moisture_pct,CEC_cmolkg,Fertility_Score,Fertility_Class
120.3,959.5,6.7,0.03,Cropland,Alluvium,41.96,56.13,1.92,4.82,4.88,444.9,35.0,127.4,16.89,31.14,52.0,Medium
50.9,1120.8,30.1,0.41,Grassland,Alluvium,31.23,50.36,18.42,5.29,4.7,543.4,21.6,135.8,17.47,23.59,35.7,Low
122.2,897.7,25.7,10.65,Grassland,Alluvium,43.48,46.96,9.56,4.13,4.82,400.7,37.8,214.7,17.32,23.15,42.2,Medium
12.0,1218.2,15.6,0.41,Grassland,Residuum,20.5,47.37,32.13,7.95,5.41,833.8,29.9,104.3,15.9,26.51,79.1,High
134.2,1541.0,11.4,6.13,Forest,Residuum,52.03,41.01,6.96,7.0,4.1,596.2,21.1,189.8,31.76,39.7,52.3,Medium
82.1,753.5,20.1,12.63,Cropland,Loess,27.6,56.19,16.21,5.42,5.41,545.2,15.4,151.5,13.35,21.63,43.7,Medium
122.6,604.7,18.5,1.58,Cropland,Loess,39.55,47.73,12.72,3.8,6.35,285.8,10.0,159.7,19.92,25.75,53.3,Medium
67.8,1026.0,20.1,2.31,Cropland,Alluvium,29.97,50.14,19.89,4.65,4.37,447.2,11.2,140.2,19.94,22.72,32.4,Low
96.5,1130.4,19.1,4.21,Cropland,Alluvium,41.76,41.36,16.89,7.04,5.22,713.2,18.1,153.4,25.73,33.78,61.4,High
79.0,892.3,21.0,10.67,Cropland,Alluvium,30.37,60.08,9.55,3.85,6.15,352.5,24.4,126.8,10.15,20.65,44.0,Medium
109.7,1313.3,26.7,14.23,Forest,Residuum,35.81,50.49,13.7,6.38,4.91,638.7,19.1,124.4,21.79,32.09,51.0,Medium
12.2,615.3,21.4,6.73,Forest,Alluvium,15.19,70.89,13.92,7.21,6.0,627.7,28.5,125.4,4.96,22.28,52.5,Medium
9.1,1123.2,11.7,0.45,Forest,Alluvium,21.99,54.75,23.26,7.41,5.35,604.4,36.3,76.0,9.99,23.7,65.3,High
37.1,798.5,26.2,5.53,Grassland,Glacial Till,24.28,54.04,21.68,5.52,6.46,558.2,24.2,146.0,16.74,24.36,51.9,Medium
23.9,1379.8,27.8,2.64,Grassland,Glacial Till,23.22,62.12,14.66,6.98,5.34,768.2,41.9,86.5,15.78,22.59,78.5,High
130.8,1448.1,32.0,3.18,Wetland,Alluvium,47.68,34.04,18.28,7.89,4.65,689.9,16.1,200.8,22.79,40.6,64.8,High
32.9,758.3,11.3,0.25,Grassland,Residuum,24.51,49.24,26.25,5.67,5.91,612.3,22.8,113.6,11.37,24.93,68.5,High
146.4,812.6,19.5,1.06,Forest,Residuum,43.86,52.46,3.68,3.78,4.94,361.5,14.4,131.4,13.76,30.45,24.4,Low
50.5,1164.9,5.5,7.82,Grassland,Loess,33.73,44.42,21.85,4.98,5.54,392.7,29.5,156.1,16.98,25.31,51.4,Medium
27.3,853.2,21.3,3.03,Grassland,Residuum,25.19,45.23,29.58,7.56,4.82,650.2,7.3,150.0,13.62,26.22,55.8,Medium
118.5,938.6,14.7,1.8,Cropland,Alluvium,39.46,58.56,1.98,3.47,5.01,330.7,6.7,141.1,20.9,25.22,31.7,Low
98.8,956.3,29.5,2.42,Cropland,Loess,37.28,41.13,21.59,4.52,3.92,405.4,17.1,166.8,16.1,26.1,34.6,Low
74.7,470.1,13.4,9.63,Wetland,Residuum,24.9,57.41,17.69,6.96,6.1,582.1,39.1,68.1,13.55,24.51,58.3,Medium
83.3,946.5,7.9,6.91,Cropland,Alluvium,33.55,51.96,14.49,5.42,4.86,413.0,23.3,108.9,18.26,25.37,29.7,Low
107.9,777.6,15.2,1.59,Wetland,Residuum,28.89,37.25,33.86,7.4,5.99,652.1,16.5,167.0,16.58,27.81,65.8,High
34.3,826.7,6.1,0.62,Forest,Residuum,22.66,55.93,21.41,8.69,5.56,837.0,19.2,117.3,14.2,26.1,72.9,High
149.5,1310.9,22.5,1.45,Forest,Residuum,44.19,48.39,7.43,4.99,5.2,473.3,34.8,118.1,21.85,31.71,46.0,Medium
146.2,635.9,5.6,12.68,Cropland,Alluvium,42.63,48.68,8.69,3.92,5.1,341.9,14.3,142.2,18.59,27.3,34.2,Low
97.5,1153.3,18.2,4.36,Cropland,Residuum,37.63,54.72,7.65,5.4,5.39,525.5,15.0,127.8,19.8,27.67,49.0,Medium
29.9,880.3,5.5,3.81,Grassland,Alluvium,21.84,55.66,22.5,7.6,6.33,784.9,40.2,115.3,7.39,23.58,70.3,High
102.0,880.1,16.1,4.54,Wetland,Loess,38.93,52.87,8.21,6.7,5.96,659.7,34.1,146.4,16.77,29.26,70.7,High
10.8,1147.6,27.9,2.28,Cropland,Alluvium,24.61,52.33,23.06,7.77,5.27,730.9,36.7,130.3,18.41,31.27,68.5,High
4.6,1035.0,20.2,8.23,Forest,Alluvium,13.85,53.92,32.23,8.84,5.13,895.2,20.6,102.0,11.89,23.54,64.6,High
38.7,1092.7,12.8,3.7,Grassland,Loess,26.49,47.64,25.87,7.57,5.0,661.8,13.4,163.6,16.93,29.04,63.6,High
69.4,1192.0,17.8,0.62,Cropland,Loess,33.24,42.95,23.82,5.41,5.49,500.3,23.8,151.8,17.62,26.64,44.9,Medium
130.2,867.2,18.1,0.69,Forest,Glacial Till,34.63,57.01,8.36,4.42,4.75,407.8,22.1,154.3,10.22,19.31,28.8,Low
109.1,796.9,20.8,3.85,Cropland,Residuum,33.09,42.71,24.2,4.23,5.2,327.2,22.9,168.3,10.87,27.35,37.7,Low
111.4,678.7,9.8,13.79,Grassland,Alluvium,30.64,54.79,14.57,3.08,4.7,267.8,28.8,122.3,7.47,21.63,31.0,Low
63.8,743.6,21.6,1.84,Grassland,Loess,27.31,53.39,19.31,6.31,5.43,474.5,10.3,98.0,14.35,23.99,44.4,Medium
51.9,1687.3,2.0,10.18,Cropland,Loess,28.09,53.93,17.97,7.99,4.69,873.5,32.6,164.0,14.37,29.36,74.7,High
55.7,1261.2,14.2,7.22,Cropland,Alluvium,35.23,58.8,5.96,6.79,4.96,588.7,15.4,151.1,16.13,27.81,50.1,Medium
148.1,612.2,15.1,1.42,Wetland,Glacial Till,41.11,44.76,14.13,4.96,5.91,566.0,29.6,161.4,12.51,32.56,59.4,Medium
6.0,619.4,21.8,0.19,Grassland,Alluvium,16.6,64.54,18.86,5.15,5.76,492.0,19.0,88.4,6.65,16.48,39.6,Low
130.1,1070.5,18.1,0.54,Cropland,Glacial Till,45.67,45.11,9.22,3.68,4.25,383.6,10.6,150.6,14.59,27.24,27.7,Low
86.8,1086.8,9.6,6.52,Forest,Glacial Till,31.23,51.91,16.86,6.6,4.98,597.3,19.0,159.8,17.92,26.45,50.6,Medium
65.8,1087.2,12.1,1.11,Grassland,Loess,33.9,64.12,1.98,6.58,4.93,638.0,12.1,169.1,11.54,29.24,62.3,High
108.8,886.3,19.2,2.32,Forest,Glacial Till,35.94,41.59,22.48,5.21,5.14,534.4,22.0,166.5,20.49,29.86,47.5,Medium
73.0,918.6,17.5,3.48,Forest,Loess,27.36,62.69,9.95,6.39,5.82,646.8,19.0,149.6,10.84,29.31,51.4,Medium
131.0,1032.0,14.5,6.46,Cropland,Alluvium,44.0,49.74,6.26,3.94,4.62,420.6,24.6,176.9,18.49,27.27,53.2,Medium
135.1,971.5,15.1,0.6,Forest,Residuum,49.73,39.77,10.5,5.16,4.84,467.9,26.1,180.4,20.71,33.97,46.7,Medium
63.3,395.2,22.2,2.61,Cropland,Alluvium,26.12,65.41,8.47,5.51,4.96,494.4,35.3,121.3,7.57,23.48,52.9,Medium
41.5,892.6,14.9,3.32,Forest,Residuum,28.72,43.12,28.17,7.52,5.11,618.3,28.7,164.7,15.74,26.74,69.0,High
88.9,737.1,17.5,3.89,Grassland,Loess,29.39,50.7,19.9,5.2,5.25,525.6,26.0,123.1,11.78,29.0,54.4,Medium
136.9,993.8,31.0,8.53,Forest,Residuum,35.18,43.4,21.42,4.36,5.15,479.2,31.3,153.2,18.79,27.72,44.0,Medium
31.6,1696.3,9.5,0.94,Forest,Residuum,39.67,50.65,9.67,7.82,3.8,840.0,18.7,138.9,25.91,34.66,62.4,High
93.4,1041.9,6.9,8.25,Forest,Residuum,42.65,39.86,17.48,5.44,5.09,534.8,10.1,145.5,17.82,33.77,40.5,Medium
94.7,871.6,22.7,5.9,Wetland,Glacial Till,39.62,50.81,9.57,7.33,5.42,650.4,27.6,152.2,17.5,35.65,80.4,High
110.0,1180.5,13.9,4.06,Grassland,Alluvium,39.2,47.32,13.48,5.05,5.67,377.5,11.0,133.7,23.34,28.4,36.4,Low
19.7,1070.7,16.1,6.01,Forest,Residuum,17.68,57.4,24.92,8.16,5.24,837.3,46.8,131.1,15.4,25.73,73.2,High
107.4,1055.0,13.3,2.66,Grassland,Alluvium,34.8,53.19,12.01,6.23,4.1,484.5,33.1,112.2,19.63,31.77,44.4,Medium
136.4,1101.7,16.4,0.74,Cropland,Loess,38.77,47.07,14.17,4.72,4.61,427.7,37.0,154.8,19.45,25.46,39.3,Low
27.0,1464.1,27.6,5.48,Wetland,Alluvium,28.07,48.03,23.9,10.66,4.43,999.0,30.5,141.1,17.68,38.36,83.1,High
35.6,667.3,22.8,3.72,Cropland,Loess,27.21,70.81,1.98,5.61,5.43,528.5,27.4,83.0,6.52,23.57,55.1,Medium
145.7,1068.4,23.2,5.1,Grassland,Alluvium,44.7,42.49,12.81,2.92,3.8,279.7,11.2,151.7,21.32,29.3,22.7,Low
27.1,718.4,9.5,2.06,Forest,Alluvium,21.99,44.6,33.41,7.13,6.2,685.8,34.3,125.5,15.28,24.86,71.0,High
128.2,1088.9,11.1,11.87,Cropland,Glacial Till,45.48,39.93,14.59,3.89,5.53,224.3,10.3,176.6,29.44,29.3,30.6,Low
73.8,720.3,2.0,4.43,Wetland,Alluvium,26.77,47.67,25.56,9.26,5.78,880.7,9.9,127.7,15.82,31.43,85.0,High
37.1,845.7,13.1,0.45,Cropland,Residuum,32.81,56.91,10.28,6.87,5.03,518.9,18.1,159.4,10.31,28.13,48.4,Medium
130.6,876.2,23.7,2.99,Forest,Alluvium,48.95,45.01,6.04,4.75,5.5,495.6,9.9,172.1,16.52,31.47,57.5,Medium
66.8,1194.0,21.1,7.06,Forest,Residuum,31.36,55.15,13.5,7.66,4.46,694.6,36.5,140.8,24.15,32.96,63.8,High
77.2,1179.6,16.7,7.9,Grassland,Residuum,30.98,50.74,18.28,4.15,4.93,264.4,33.9,140.7,17.12,18.02,35.5,Low
53.9,638.6,17.9,3.41,Cropland,Residuum,26.96,53.5,19.55,5.69,5.18,491.3,11.4,151.0,11.36,21.59,40.6,Medium
88.9,963.7,13.9,11.26,Cropland,Alluvium,30.24,51.14,18.62,4.1,5.91,355.4,31.5,115.8,12.53,20.77,39.8,Low
24.5,772.6,19.2,1.56,Wetland,Residuum,16.52,60.43,23.06,8.66,4.66,893.9,34.5,97.1,14.33,23.45,75.2,High
58.7,635.4,22.6,2.64,Forest,Loess,30.38,58.3,11.32,5.45,6.56,529.6,12.1,118.3,12.58,28.14,68.5,High
145.4,895.7,8.3,11.44,Cropland,Loess,45.78,46.84,7.38,4.35,5.58,434.2,17.9,158.9,15.85,32.26,56.1,Medium
38.7,872.9,19.8,11.33,Wetland,Residuum,22.1,60.85,17.05,8.67,5.05,894.4,23.1,157.3,8.6,29.33,80.1,High
98.5,1556.7,23.6,5.79,Cropland,Residuum,37.34,52.46,10.2,6.78,4.35,638.6,28.9,166.6,23.34,29.77,58.1,Medium
48.8,1058.2,15.5,9.79,Forest,Alluvium,21.13,63.68,15.18,6.6,5.38,671.8,14.8,88.1,12.97,26.03,50.6,Medium
116.0,605.6,22.2,0.46,Cropland,Alluvium,36.42,51.7,11.88,3.99,6.37,420.1,21.1,131.1,15.35,21.59,45.9,Medium
19.6,808.8,32.0,10.01,Grassland,Alluvium,15.74,63.5,20.77,5.98,5.54,490.6,18.4,112.9,11.04,23.92,40.8,Medium
145.5,1205.3,17.4,1.93,Forest,Alluvium,46.56,51.44,2.0,3.57,4.35,427.6,20.9,145.1,19.92,27.08,32.7,Low
68.1,1472.1,20.4,0.98,Wetland,Alluvium,41.66,43.1,15.24,8.19,4.42,693.1,23.9,145.8,22.12,35.43,65.8,High
35.4,553.5,13.6,1.37,Grassland,Residuum,23.47,51.96,24.57,5.56,6.68,583.2,20.4,153.6,9.49,21.38,44.2,Medium
11.0,480.0,19.1,2.71,Forest,Residuum,20.31,51.71,27.98,7.61,6.55,632.0,26.9,100.8,7.05,22.98,66.3,High
25.5,1417.7,20.8,1.45,Grassland,Glacial Till,25.13,57.28,17.6,7.74,5.13,771.3,42.5,150.8,17.72,31.41,75.7,High
78.0,1047.4,19.2,1.93,Cropland,Alluvium,32.55,40.97,26.47,4.44,5.43,534.0,17.5,169.7,18.24,25.56,45.4,Medium
50.6,732.9,11.9,0.73,Cropland,Loess,28.68,57.0,14.32,5.61,6.15,520.6,16.1,113.2,9.25,27.13,55.1,Medium
124.3,1083.7,19.2,1.76,Grassland,Glacial Till,44.56,44.84,10.6,5.9,5.75,545.5,28.8,144.6,22.02,30.0,50.0,Medium
64.6,291.1,26.8,4.25,Wetland,Residuum,27.77,61.53,10.7,6.48,5.94,652.6,24.4,123.9,5.57,26.48,56.9,Medium
37.3,950.8,20.7,2.92,Forest,Alluvium,26.79,51.24,21.98,6.68,4.5,614.8,11.7,101.7,12.12,27.12,51.3,Medium
92.6,1032.0,23.8,2.13,Cropland,Alluvium,43.69,44.75,11.56,5.19,5.09,602.3,39.4,166.9,18.42,31.11,57.3,Medium
106.0,1181.1,16.6,6.86,Cropland,Alluvium,41.01,54.18,4.81,5.66,4.42,549.2,18.2,153.6,19.79,28.02,45.3,Medium
25.1,696.5,22.5,11.2,Cropland,Residuum,21.2,66.64,12.16,5.5,5.03,503.5,18.9,123.9,9.03,23.24,38.1,Low
25.1,971.4,19.7,7.07,Cropland,Loess,20.41,54.69,24.89,6.93,5.08,625.9,25.9,150.2,14.45,23.98,55.4,Medium
5.5,718.6,12.3,2.02,Forest,Alluvium,16.96,61.76,21.28,7.34,6.76,641.8,41.5,128.8,11.67,21.15,53.7,Medium
110.5,1013.8,19.9,6.82,Grassland,Alluvium,41.31,49.05,9.65,5.05,5.15,441.6,7.9,170.7,22.13,25.47,44.6,Medium
99.6,726.2,12.0,0.82,Cropland,Loess,40.8,49.8,9.4,4.62,5.99,417.6,24.5,107.5,15.99,29.27,58.4,Medium
71.2,848.0,14.2,0.7,Forest,Loess,33.66,49.91,16.43,6.53,5.02,591.4,40.5,154.9,11.84,33.77,55.5,Medium
126.6,701.0,19.1,2.12,Grassland,Residuum,38.13,56.72,5.15,2.86,4.63,232.6,17.4,191.2,12.56,21.14,14.3,Low
120.9,1112.8,19.8,8.24,Grassland,Loess,45.73,33.51,20.76,3.76,4.82,482.7,8.5,91.0,19.32,28.81,35.0,Low
87.8,1164.6,10.9,1.41,Cropland,Residuum,28.52,51.79,19.69,6.46,5.57,551.5,19.8,149.7,22.1,28.61,65.0,High
130.2,891.3,24.3,0.33,Forest,Alluvium,36.34,52.7,10.96,4.29,5.43,416.4,22.2,142.4,21.51,22.82,38.8,Low
30.9,959.6,21.4,0.71,Cropland,Residuum,27.55,57.59,14.86,6.52,5.46,654.8,35.3,109.1,15.87,25.13,51.6,Medium
16.8,587.9,13.8,9.79,Forest,Residuum,14.71,70.03,15.27,6.76,6.09,680.0,23.6,122.5,8.6,19.09,58.9,Medium
40.5,875.1,8.8,5.02,Forest,Glacial Till,26.45,62.64,10.91,7.91,5.19,747.6,33.2,172.8,12.87,30.47,65.1,High
8.6,937.4,17.1,1.46,Grassland,Alluvium,20.54,56.99,22.47,6.49,5.89,602.0,14.0,134.3,13.62,25.52,52.4,Medium
79.7,1605.2,15.3,4.05,Forest,Residuum,42.47,54.44,3.09,7.3,3.88,720.3,11.3,155.1,18.74,34.75,51.7,Medium
140.5,672.0,18.7,3.75,Forest,Residuum,36.78,45.49,17.73,4.51,6.3,444.8,18.9,124.1,14.3,24.35,41.2,Medium
5.9,1316.0,15.8,5.33,Forest,Residuum,25.27,61.69,13.04,9.59,4.85,895.5,40.5,133.6,13.81,30.63,75.4,High
18.3,1199.2,6.0,1.33,Forest,Alluvium,29.2,64.8,6.0,8.08,3.91,674.2,24.9,158.2,16.37,28.85,55.0,Medium
67.8,1020.2,15.7,9.99,Forest,Residuum,33.84,58.68,7.48,8.09,4.7,740.0,28.3,136.9,15.31,30.25,65.7,High
140.1,1389.7,16.2,1.85,Wetland,Glacial Till,57.3,39.12,3.58,7.38,3.82,632.4,25.2,189.9,32.18,41.08,50.3,Medium
47.4,1043.0,21.8,5.92,Forest,Residuum,27.96,52.63,19.41,5.99,5.62,529.4,32.9,201.0,18.32,26.32,60.9,High
76.1,1047.3,13.8,0.08,Forest,Residuum,35.33,41.4,23.27,6.74,5.02,641.8,19.3,174.8,19.48,31.02,56.3,Medium
6.2,936.7,28.1,2.33,Forest,Alluvium,13.45,64.46,22.08,7.09,4.08,694.9,28.4,129.0,9.32,20.92,52.5,Medium
22.3,1255.9,6.5,2.17,Wetland,Alluvium,24.19,50.0,25.8,10.54,4.9,1108.3,24.1,92.5,22.44,33.14,92.6,High
148.0,1224.1,25.9,3.92,Cropland,Residuum,47.18,39.29,13.53,3.68,4.5,317.3,33.5,151.6,22.75,28.8,28.7,Low
144.8,793.6,16.7,0.38,Cropland,Glacial Till,47.65,36.65,15.7,3.36,4.87,365.8,11.4,171.7,20.01,25.91,33.4,Low
0.7,620.2,23.2,7.81,Grassland,Glacial Till,10.4,61.52,28.08,5.57,6.71,547.2,17.5,66.2,6.97,16.69,41.4,Medium
142.8,899.3,18.5,1.23,Cropland,Residuum,47.25,43.85,8.91,4.28,5.3,484.6,24.7,210.4,17.71,29.09,56.7,Medium
95.9,750.0,24.8,5.65,Cropland,Residuum,32.27,53.89,13.84,3.18,5.33,337.1,19.0,171.0,13.33,18.52,24.1,Low
130.2,934.1,15.7,8.13,Forest,Glacial Till,39.09,44.9,16.01,3.9,5.2,309.9,22.0,138.5,11.76,26.52,35.4,Low
68.2,1259.4,11.4,4.13,Cropland,Residuum,34.94,57.2,7.86,6.65,3.95,528.5,23.7,191.4,13.66,28.47,44.2,Medium
77.3,835.7,26.5,6.75,Cropland,Residuum,28.02,53.34,18.64,5.96,4.69,584.8,13.4,130.5,14.45,25.58,37.7,Low
73.3,939.3,17.3,5.42,Grassland,Alluvium,28.86,49.4,21.74,5.07,5.83,450.0,35.7,195.8,19.88,25.33,59.4,Medium
100.0,964.5,19.3,2.2,Forest,Loess,29.99,54.86,15.15,6.02,5.22,512.7,30.4,138.6,15.86,24.23,45.6,Medium
20.9,1162.1,25.4,8.27,Cropland,Residuum,21.83,69.78,8.4,7.64,4.87,650.0,36.4,133.9,10.92,26.06,49.5,Medium
4.5,388.3,11.8,1.75,Forest,Glacial Till,10.94,66.0,23.07,7.64,5.2,735.8,21.9,130.5,2.0,17.35,39.2,Low
46.2,798.3,21.6,4.23,Forest,Loess,22.35,55.53,22.12,6.13,5.04,672.8,26.5,150.3,14.03,25.99,50.2,Medium
105.7,1002.8,14.5,6.84,Cropland,Alluvium,38.33,39.75,21.91,3.91,5.4,347.1,21.4,163.0,17.26,22.75,43.7,Medium
30.3,1250.0,17.2,2.38,Wetland,Loess,30.25,52.05,17.7,7.79,5.21,775.3,35.5,134.7,20.07,28.94,77.8,High
101.0,827.0,18.4,1.8,Cropland,Glacial Till,36.4,51.39,12.21,4.18,6.44,391.1,31.7,159.2,16.28,27.84,47.6,Medium
145.5,480.9,9.0,3.07,Grassland,Residuum,42.86,44.1,13.04,3.91,6.55,293.8,23.5,139.8,15.34,27.02,41.3,Medium
14.1,1104.9,13.3,8.52,Forest,Alluvium,23.12,47.29,29.59,7.23,4.83,730.5,12.5,125.5,16.22,23.18,50.4,Medium
100.9,791.2,26.1,13.29,Forest,Alluvium,29.82,48.49,21.68,5.38,5.65,445.0,37.2,105.9,15.16,26.14,41.1,Medium
66.6,652.6,23.3,3.94,Forest,Residuum,24.58,65.21,10.21,4.75,5.46,452.4,25.9,76.7,8.81,22.41,33.5,Low
130.2,793.9,17.6,5.42,Cropland,Residuum,40.32,56.43,3.25,3.71,6.44,332.2,16.7,155.5,12.83,24.67,48.1,Medium
26.6,903.9,19.5,11.68,Forest,Residuum,21.84,52.67,25.49,7.73,5.82,788.1,30.8,151.2,10.18,25.01,75.7,High
103.9,798.8,16.2,0.52,Forest,Alluvium,41.7,51.1,7.2,4.62,5.49,375.7,9.2,181.8,8.67,27.6,42.0,Medium
125.7,398.6,26.1,1.32,Grassland,Glacial Till,39.71,41.09,19.2,2.75,6.3,284.2,28.0,149.4,12.43,23.22,29.3,Low
141.7,1174.3,16.8,6.17,Forest,Alluvium,43.27,54.63,2.1,4.6,5.56,386.8,9.6,205.8,23.9,25.35,41.9,Medium
102.5,1268.7,19.4,8.68,Cropland,Alluvium,38.23,50.45,11.33,5.76,4.99,516.9,20.6,138.5,22.19,28.94,33.0,Low
74.6,1112.9,24.9,9.73,Cropland,Residuum,34.06,56.97,8.98,5.55,5.71,309.6,25.4,95.3,17.4,30.56,49.2,Medium
92.7,665.6,13.3,2.68,Cropland,Residuum,36.0,39.91,24.09,4.53,4.5,555.5,27.5,91.4,12.95,23.91,38.6,Low
130.3,899.6,27.4,0.47,Cropland,Alluvium,45.85,48.85,5.3,4.69,5.48,478.9,22.3,138.4,20.91,29.32,38.6,Low
85.6,948.4,8.8,2.88,Cropland,Alluvium,33.52,51.52,14.96,5.93,4.92,517.7,27.6,163.1,15.43,25.18,58.0,Medium
4.6,1099.7,27.8,1.31,Forest,Alluvium,16.54,66.01,17.44,7.22,5.83,618.6,26.4,91.4,16.8,23.83,48.0,Medium
139.6,1117.1,15.8,1.72,Grassland,Loess,41.94,52.42,5.64,4.04,6.0,354.4,21.0,169.9,15.91,29.77,48.7,Medium
103.4,766.5,16.5,7.4,Grassland,Loess,34.32,51.52,14.16,4.22,5.77,444.4,21.8,183.0,11.86,26.67,50.3,Medium
101.5,970.5,6.7,0.39,Forest,Residuum,39.14,44.87,15.99,6.0,5.91,456.7,23.1,127.6,15.48,27.72,44.9,Medium
32.4,1064.3,15.3,8.79,Forest,Loess,19.12,64.16,16.72,9.53,6.2,896.7,18.0,128.3,8.02,29.62,84.2,High
98.8,1314.0,11.8,2.79,Grassland,Loess,40.76,47.22,12.02,5.98,4.97,674.7,16.6,172.1,18.58,33.77,47.9,Medium
59.1,1126.1,14.4,4.53,Cropland,Alluvium,33.09,46.57,20.35,4.57,6.15,366.3,24.5,118.1,18.54,25.51,27.0,Low
97.7,1147.3,17.2,0.47,Cropland,Glacial Till,34.58,45.46,19.96,4.73,5.06,454.3,18.6,177.0,16.74,26.45,35.3,Low
16.0,971.0,23.7,2.06,Cropland,Glacial Till,26.23,46.71,27.06,5.05,5.24,611.6,20.3,118.1,3.86,21.46,41.3,Medium
98.7,1302.6,19.2,0.47,Forest,Alluvium,39.72,45.09,15.19,5.9,5.08,598.9,20.2,146.6,24.63,30.71,57.2,Medium
149.9,1052.4,19.8,16.29,Cropland,Alluvium,46.94,50.8,2.26,1.97,4.84,195.0,8.3,219.0,14.3,27.74,21.0,Low
7.2,734.7,11.4,8.23,Cropland,Alluvium,13.1,63.86,23.04,6.13,5.54,613.2,20.2,111.1,9.89,19.44,50.2,Medium
146.6,1300.8,12.7,3.08,Forest,Alluvium,44.81,42.18,13.01,4.01,5.35,357.1,17.5,187.7,22.84,26.09,31.6,Low
61.0,1124.5,28.8,1.27,Cropland,Loess,30.2,58.22,11.58,5.88,5.22,636.5,23.1,169.1,22.3,25.03,51.0,Medium
130.6,839.2,13.6,13.55,Grassland,Residuum,36.46,44.95,18.59,3.87,4.49,343.7,21.1,129.8,19.2,26.95,22.6,Low
117.4,830.1,27.9,2.11,Cropland,Loess,36.79,50.34,12.87,3.85,5.84,248.3,19.2,178.0,13.86,25.29,28.8,Low
85.1,1024.1,16.5,0.88,Forest,Loess,34.43,49.99,15.59,5.98,5.02,544.3,14.6,132.2,14.83,28.28,43.4,Medium
110.8,1065.8,18.0,4.14,Cropland,Loess,40.61,52.34,7.05,3.53,5.73,277.0,8.6,141.0,22.63,24.57,31.0,Low
131.8,999.3,24.4,14.39,Grassland,Loess,37.99,39.64,22.37,4.14,5.75,376.3,41.7,143.0,14.46,28.16,44.0,Medium
60.6,1027.8,25.6,0.02,Grassland,Alluvium,30.97,47.86,21.16,7.05,5.79,654.5,17.2,123.2,17.25,32.07,62.1,High
49.1,1375.0,17.3,1.36,Cropland,Residuum,26.02,45.86,28.12,7.16,4.99,751.8,20.7,148.5,19.16,29.26,66.6,High
100.1,1217.9,15.7,13.94,Forest,Loess,37.33,47.91,14.76,5.76,5.62,589.4,27.7,157.4,18.68,31.79,56.9,Medium
121.2,997.7,17.7,0.94,Grassland,Alluvium,41.1,54.66,4.24,3.12,4.77,311.9,20.0,142.8,18.24,24.32,17.3,Low
114.3,1185.3,20.0,0.6,Grassland,Alluvium,49.04,40.0,10.97,3.98,5.22,378.4,23.8,190.7,23.25,29.43,44.9,Medium
119.7,691.9,23.3,4.22,Forest,Glacial Till,32.61,49.0,18.39,4.62,6.75,375.4,19.3,131.8,14.81,24.06,46.0,Medium
65.3,1049.5,18.0,9.9,Cropland,Loess,21.66,63.32,15.02,6.6,4.98,496.4,25.8,109.3,13.31,23.69,47.7,Medium
122.7,1402.3,21.7,3.24,Cropland,Alluvium,48.19,49.81,2.0,5.08,5.4,489.2,22.4,174.8,24.48,35.21,57.3,Medium
18.0,895.5,27.8,26.07,Grassland,Loess,14.25,61.63,24.12,6.87,5.28,700.0,22.4,113.2,10.56,23.17,59.3,Medium
81.7,738.1,20.3,5.68,Forest,Loess,25.54,60.06,14.4,5.99,5.37,562.5,25.5,134.9,8.99,25.14,51.9,Medium
0.9,787.0,19.9,0.38,Cropland,Residuum,11.35,57.3,31.36,7.16,5.57,648.4,34.5,86.6,9.33,17.28,70.5,High
48.7,677.6,8.9,24.69,Wetland,Alluvium,22.4,65.95,11.65,7.76,5.94,764.7,27.7,142.1,6.77,22.99,62.3,High
55.0,753.8,2.2,2.62,Grassland,Glacial Till,31.68,65.47,2.85,6.18,6.13,582.5,25.3,133.4,9.08,27.72,57.3,Medium
59.4,857.4,20.3,1.69,Wetland,Residuum,18.44,62.98,18.57,7.24,4.83,788.7,33.2,95.1,9.44,25.26,66.7,High
104.3,598.6,17.4,4.08,Wetland,Alluvium,30.7,40.61,28.69,6.41,5.92,682.5,33.1,100.4,13.06,27.11,64.9,High
58.3,953.9,14.9,1.81,Forest,Residuum,35.96,46.87,17.17,6.92,4.83,714.9,36.8,174.1,17.09,34.54,72.0,High
67.3,1175.6,19.5,0.45,Cropland,Loess,32.16,55.99,11.85,7.23,4.39,732.6,9.8,141.9,19.9,27.5,53.6,Medium
35.6,723.1,17.6,0.01,Cropland,Alluvium,21.13,55.85,23.02,4.8,5.05,378.8,28.0,119.0,9.16,17.17,41.1,Medium
56.0,1329.8,24.8,2.99,Grassland,Alluvium,31.86,60.11,8.03,6.65,4.23,672.0,27.3,166.2,18.61,26.98,46.0,Medium
34.1,1077.7,18.5,9.07,Forest,Alluvium,19.41,62.85,17.74,8.55,5.24,834.6,20.8,103.6,13.2,25.28,75.9,High
11.0,1207.6,13.5,4.25,Wetland,Glacial Till,16.16,56.87,26.97,10.71,5.56,1053.6,34.4,77.3,12.63,30.81,99.1,High
